================================================================================
  REPORTE COMPLETO: ASIGNACIÓN DE DEMANDAS REFEFO CON MÉTODO ALEATORIO Y MÉTODOS DE CALIDAD
================================================================================

Estado base: /home/maximo/opticas/TpOpticas/RSA/base/aleatorio/ocupacion_base_random_V3_metricas.csv
Demandas:    /home/maximo/opticas/TpOpticas/RSA/refefo/demandas_refefo.csv

--- ESTADO BASE ---
  Enlaces:          406
  Slots ocupados:   14648 / 123424
  Ocupación:        11.87%
  S_max:            304

--- RESULTADOS REFEFO ---
  Demandas REFEFO totales:        200
  Demandas asignadas con éxito:   177
  Demandas bloqueadas:            23
  Probabilidad de bloqueo:        11.50%

--- MÉTRIAS DE TIEMPO POR DEMANDA REFEFO INDIVIDUAL ---
  Tiempo mínimo:                  6.3627 ms
  Tiempo máximo:                  34.3484 ms
  Tiempo promedio:                13.4467 ms

--- ESTADO FINAL ACUMULADO DE LA RED ---
  Enlaces:          416
  Slots ocupados:   26530 / 126464
  Ocupación:        20.98%
  S_max:            304

  Δ Slots ocupados: +11882
  Δ S_max:          304 → 304
  Fragmentación Promedio:         0.748155
  Contigüidad Promedio:           0.154056
  Variación de Carga (Max-Min):   156 slots
  Transiciones Ocupado-Libre (min/max/prom): 0 / 27 / 13.0649
  Prob. Bloqueo Promedio Enlace:   10.2606%

--- MÉTRIAS DETALLADAS ENLACE POR ENLACE ---
Enlace (Origen -> Destino)                                   | Ocupados | Libres   | Frag (F) | Contig (C) | Trans O->L | Solics  | Bloqs  | P_block%
Arroyito (Nqn) -> Picun Leufu                                |       60 |      244 |   0.7664 |     0.1350 |         12 |      13 |      1 |    7.69%
Azopardo -> Benavidez                                        |       24 |      280 |   0.4500 |     0.3481 |          5 |       6 |      0 |    0.00%
Azopardo -> La Plata                                         |       24 |      280 |   0.6429 |     0.2435 |          6 |       6 |      0 |    0.00%
Azul -> Olavarria                                            |       90 |      214 |   0.8832 |     0.0680 |         20 |      23 |      1 |    4.35%
Azul -> Tandil                                               |       82 |      222 |   0.8829 |     0.0742 |         20 |      21 |      1 |    4.76%
Añatuya -> Santiago del Estero                               |       20 |      284 |   0.5634 |     0.2665 |          5 |       5 |      0 |    0.00%
Añatuya -> Tostado                                           |       34 |      270 |   0.6111 |     0.2335 |          8 |       9 |      1 |   11.11%
Bahia Blanca -> Algarrobo                                    |       74 |      230 |   0.6913 |     0.1499 |         15 |      22 |      4 |   18.18%
Bahia Blanca -> Tres Arroyos                                 |      144 |      160 |   0.8500 |     0.0924 |         21 |      35 |      2 |    5.71%
Bahia Blanca -> Viedma                                       |       80 |      224 |   0.8884 |     0.0716 |         17 |      20 |      2 |   10.00%
Bajo Caracoles -> Gobernador Gregores                        |       28 |      276 |   0.5326 |     0.3219 |          7 |      11 |      4 |   36.36%
Bajo Caracoles -> Perito Moreno                              |       50 |      254 |   0.7559 |     0.1730 |          9 |      13 |      2 |   15.38%
Baradero -> San Pedro BsAs                                   |       84 |      220 |   0.8591 |     0.0834 |         17 |      18 |      1 |    5.56%
Baradero -> Zarate                                           |       78 |      226 |   0.8407 |     0.0944 |         15 |      18 |      2 |   11.11%
Belen -> Chilecito                                           |       54 |      250 |   0.8440 |     0.1143 |         12 |      12 |      0 |    0.00%
Belen -> Santa Maria                                         |       50 |      254 |   0.7402 |     0.1452 |         12 |      13 |      1 |    7.69%
Bellavista -> Corrientes                                     |       86 |      218 |   0.7936 |     0.1047 |         18 |      19 |      0 |    0.00%
Bellavista -> Goya                                           |       80 |      224 |   0.8661 |     0.0809 |         15 |      19 |      1 |    5.26%
Benavidez -> Azopardo                                        |       24 |      280 |   0.4500 |     0.3481 |          5 |       6 |      0 |    0.00%
Benavidez -> CABA                                            |       38 |      266 |   0.7669 |     0.1755 |          7 |      12 |      4 |   33.33%
Benavidez -> Campana                                         |      134 |      170 |   0.8824 |     0.0722 |         23 |      29 |      2 |    6.90%
Benavidez -> Exaltacion de la Cruz                           |       76 |      228 |   0.7807 |     0.1315 |         13 |      15 |      1 |    6.67%
Benavidez -> Lujan                                           |       54 |      250 |   0.6960 |     0.1448 |         13 |      14 |      1 |    7.14%
Benavidez -> Marcos Paz                                      |       46 |      258 |   0.7597 |     0.1650 |          9 |      12 |      3 |   25.00%
Benavidez -> San Antonio De Areco                            |       68 |      236 |   0.7966 |     0.1160 |         14 |      15 |      0 |    0.00%
Bolivar -> Olavarria                                         |       78 |      226 |   0.8894 |     0.0753 |         18 |      19 |      0 |    0.00%
Bolivar -> Pehuajo                                           |       92 |      212 |   0.8726 |     0.0731 |         21 |      22 |      0 |    0.00%
Bragado -> 9 De Julio                                        |       50 |      254 |   0.6575 |     0.1882 |         12 |      13 |      1 |    7.69%
Bragado -> Chivilcoy                                         |       64 |      240 |   0.7875 |     0.1351 |         12 |      16 |      1 |    6.25%
Buta Ranquil -> Chos Malal                                   |       26 |      278 |   0.5144 |     0.3078 |          6 |       8 |      2 |   25.00%
Buta Ranquil -> Malargue                                     |       58 |      246 |   0.8333 |     0.1041 |         12 |      18 |      4 |   22.22%
CABA -> Benavidez                                            |       32 |      272 |   0.6912 |     0.2003 |          6 |      10 |      2 |   20.00%
CABA -> La Plata                                             |       32 |      272 |   0.6029 |     0.2454 |          6 |      11 |      4 |   36.36%
Caleta Olivia -> Comodoro Rivadavia                          |       98 |      206 |   0.7961 |     0.1169 |         16 |      23 |      2 |    8.70%
Caleta Olivia -> Jaramillo                                   |       38 |      266 |   0.6955 |     0.2034 |          8 |      11 |      2 |   18.18%
Caleta Olivia -> Pico Truncado                               |       46 |      258 |   0.7713 |     0.1664 |         10 |      14 |      3 |   21.43%
Campana -> Benavidez                                         |      120 |      184 |   0.8315 |     0.0781 |         21 |      31 |      6 |   19.35%
Campana -> Zarate                                            |      154 |      150 |   0.9067 |     0.0543 |         27 |      34 |      2 |    5.88%
Cap Juan Page -> Embarcacion                                 |       66 |      238 |   0.7857 |     0.1271 |         15 |      17 |      1 |    5.88%
Cap Juan Page -> Las Lomitas                                 |       60 |      244 |   0.7910 |     0.1397 |         14 |      15 |      1 |    6.67%
Catamarca -> Concepcion                                      |       60 |      244 |   0.7787 |     0.1333 |         13 |      14 |      0 |    0.00%
Catamarca -> La Rioja                                        |       56 |      248 |   0.8266 |     0.1164 |         11 |      12 |      0 |    0.00%
Catriel -> Santa Isabel                                      |       36 |      268 |   0.7052 |     0.1799 |          9 |      12 |      3 |   25.00%
Catriel -> Sargento Vidal                                    |       58 |      246 |   0.6179 |     0.2114 |         12 |      14 |      2 |   14.29%
Cañada De Gomez -> Leones                                    |      112 |      192 |   0.7031 |     0.1493 |         19 |      25 |      2 |    8.00%
Cañada De Gomez -> Rosario                                   |      116 |      188 |   0.7926 |     0.0857 |         23 |      25 |      4 |   16.00%
Cañuelas -> Abasto                                           |       54 |      250 |   0.6600 |     0.1933 |         10 |      14 |      1 |    7.14%
Cañuelas -> Lujan                                            |       46 |      258 |   0.6550 |     0.1873 |         10 |      11 |      1 |    9.09%
Ceres -> Sunchales                                           |       82 |      222 |   0.7342 |     0.1288 |         17 |      23 |      4 |   17.39%
Ceres -> Tostado                                             |       74 |      230 |   0.7696 |     0.1173 |         15 |      22 |      5 |   22.73%
Chacabuco -> Junin                                           |       52 |      252 |   0.8254 |     0.1038 |         13 |      13 |      0 |    0.00%
Chacabuco -> Lujan                                           |       72 |      232 |   0.7974 |     0.1091 |         16 |      17 |      0 |    0.00%
Chascomus -> Abasto                                          |      104 |      200 |   0.8600 |     0.0748 |         20 |      24 |      1 |    4.17%
Chascomus -> Dolores                                         |       84 |      220 |   0.8455 |     0.0899 |         18 |      23 |      3 |   13.04%
Chilecito -> Belen                                           |       50 |      254 |   0.8465 |     0.1129 |         12 |      13 |      1 |    7.69%
Chilecito -> Patquia                                         |       54 |      250 |   0.8240 |     0.1347 |         11 |      12 |      0 |    0.00%
Chivilcoy -> Bragado                                         |       44 |      260 |   0.7423 |     0.1592 |         11 |      12 |      1 |    8.33%
Chivilcoy -> Mercedes                                        |       52 |      252 |   0.8175 |     0.1242 |         10 |      14 |      1 |    7.14%
Choele Choel -> General Roca                                 |       26 |      278 |   0.5683 |     0.2486 |          6 |       6 |      0 |    0.00%
Choele Choel -> Rio Colorado                                 |       32 |      272 |   0.6691 |     0.1995 |          7 |       7 |      0 |    0.00%
Choromoro -> San Jose de Metan                               |       62 |      242 |   0.8017 |     0.1116 |         13 |      15 |      1 |    6.67%
Choromoro -> San Miguel de Tucuman                           |       50 |      254 |   0.7992 |     0.1163 |         11 |      12 |      1 |    8.33%
Chos Malal -> Buta Ranquil                                   |       56 |      248 |   0.6895 |     0.1831 |         12 |      18 |      4 |   22.22%
Chos Malal -> Zapala                                         |       26 |      278 |   0.6115 |     0.2636 |          6 |       8 |      2 |   25.00%
Chucul -> Hernando                                           |       88 |      216 |   0.7870 |     0.1178 |         17 |      26 |      7 |   26.92%
Chucul -> V. Mercedes                                        |      110 |      194 |   0.8454 |     0.0827 |         23 |      24 |      2 |    8.33%
Clorinda -> Formosa                                          |       20 |      284 |   0.6901 |     0.2161 |          5 |       5 |      0 |    0.00%
Colonia Las Heras -> Perito Moreno                           |       50 |      254 |   0.6614 |     0.2310 |          9 |      15 |      3 |   20.00%
Colonia Las Heras -> Pico Truncado                           |       76 |      228 |   0.8158 |     0.1051 |         15 |      17 |      0 |    0.00%
Comodoro Rivadavia -> Caleta Olivia                          |       48 |      256 |   0.6992 |     0.1833 |         10 |      16 |      5 |   31.25%
Comodoro Rivadavia -> Rawson                                 |       98 |      206 |   0.8835 |     0.0744 |         18 |      23 |      2 |    8.70%
Concepcion -> Catamarca                                      |       50 |      254 |   0.6732 |     0.1891 |         11 |      11 |      0 |    0.00%
Concepcion -> San Miguel de Tucuman                          |       66 |      238 |   0.7731 |     0.1397 |         11 |      15 |      0 |    0.00%
Concepcion del Uruguay -> Concordia                          |       78 |      226 |   0.7965 |     0.1230 |         13 |      17 |      1 |    5.88%
Concepcion del Uruguay -> Rosario                            |        0 |      304 |   0.0000 |     1.0000 |          0 |       0 |      0 |    0.00%
Concepcion del Uruguay -> Zarate                             |       78 |      226 |   0.7876 |     0.1190 |         15 |      21 |      4 |   19.05%
Concordia -> Concepcion del Uruguay                          |       74 |      230 |   0.7565 |     0.1167 |         15 |      20 |      4 |   20.00%
Concordia -> Parana                                          |       38 |      266 |   0.7143 |     0.1589 |          8 |       9 |      1 |   11.11%
Concordia -> Paso de Los Libres                              |       56 |      248 |   0.8024 |     0.1220 |         12 |      13 |      1 |    7.69%
Cordoba -> Arroyito                                          |       72 |      232 |   0.7759 |     0.1195 |         15 |      24 |      7 |   29.17%
Cordoba -> Corralito                                         |      112 |      192 |   0.8073 |     0.0902 |         24 |      25 |      2 |    8.00%
Cordoba -> Jesus Maria                                       |       50 |      254 |   0.4961 |     0.2847 |         11 |      13 |      1 |    7.69%
Cordoba -> La Falda                                          |       60 |      244 |   0.8689 |     0.0875 |         15 |      14 |      0 |    0.00%
Cordoba -> La Rioja                                          |       16 |      288 |   0.6042 |     0.3150 |          3 |       4 |      0 |    0.00%
Cordoba -> Manfredi                                          |       68 |      236 |   0.5890 |     0.2127 |         13 |      16 |      3 |   18.75%
Cordoba -> Patquia                                           |       14 |      290 |   0.0897 |     0.8339 |          3 |       3 |      0 |    0.00%
Corralito -> Cordoba                                         |       88 |      216 |   0.8287 |     0.0881 |         19 |      26 |      7 |   26.92%
Corralito -> Hernando                                        |       98 |      206 |   0.8738 |     0.0693 |         21 |      22 |      2 |    9.09%
Corrientes -> Bellavista                                     |       80 |      224 |   0.7634 |     0.1164 |         15 |      19 |      1 |    5.26%
Corrientes -> Ituzaingo                                      |       64 |      240 |   0.8583 |     0.0974 |         13 |      16 |      2 |   12.50%
Corrientes -> Resistencia                                    |      108 |      196 |   0.8163 |     0.1010 |         22 |      25 |      1 |    4.00%
Dean Funes -> Frias                                          |       54 |      250 |   0.7760 |     0.1416 |         11 |      14 |      1 |    7.14%
Dean Funes -> Jesus Maria                                    |       64 |      240 |   0.7917 |     0.1181 |         13 |      16 |      1 |    6.25%
Dina Huapi -> Aguada Cecilio                                 |       64 |      240 |   0.7750 |     0.1380 |         12 |      14 |      0 |    0.00%
Dina Huapi -> Piedra del Aguila                              |       50 |      254 |   0.8150 |     0.1121 |         12 |      14 |      3 |   21.43%
Dina Huapi -> San Carlos de Bariloche                        |       88 |      216 |   0.8657 |     0.0779 |         17 |      22 |      4 |   18.18%
Dina Huapi -> Villa La Angostura                             |       44 |      260 |   0.7769 |     0.1632 |         11 |      15 |      4 |   26.67%
Dolores -> Chascomus                                         |      104 |      200 |   0.8350 |     0.0843 |         20 |      24 |      1 |    4.17%
Dolores -> Las Armas                                         |       84 |      220 |   0.7682 |     0.1279 |         16 |      23 |      3 |   13.04%
El Calafate -> Esperanza (StaCruz)                           |       48 |      256 |   0.8086 |     0.1096 |         12 |      13 |      1 |    7.69%
El Calafate -> Tres lagos                                    |       52 |      252 |   0.7460 |     0.1680 |         12 |      13 |      1 |    7.69%
El Condor -> Estacion Cullen                                 |       24 |      280 |   0.5500 |     0.2845 |          5 |       6 |      0 |    0.00%
El Condor -> Rio Gallegos                                    |       22 |      282 |   0.6702 |     0.2487 |          5 |       7 |      2 |   28.57%
El Foyel -> Epuyen                                           |       70 |      234 |   0.8291 |     0.1087 |         14 |      18 |      3 |   16.67%
El Foyel -> San Carlos de Bariloche                          |       92 |      212 |   0.7358 |     0.1350 |         18 |      26 |      5 |   19.23%
Embarcacion -> Cap Juan Page                                 |       50 |      254 |   0.7756 |     0.1500 |         12 |      13 |      1 |    7.69%
Embarcacion -> Lib Gral San Martin                           |       72 |      232 |   0.8103 |     0.1159 |         17 |      16 |      0 |    0.00%
Embarcacion -> Salvador Mazza                                |       24 |      280 |   0.6857 |     0.1879 |          6 |       7 |      1 |   14.29%
Epuyen -> El Foyel                                           |       88 |      216 |   0.7870 |     0.1298 |         18 |      24 |      4 |   16.67%
Epuyen -> Esquel                                             |       58 |      246 |   0.8130 |     0.1393 |         12 |      15 |      2 |   13.33%
Esperanza (StaCruz) -> El Calafate                           |       52 |      252 |   0.7778 |     0.1365 |         12 |      13 |      1 |    7.69%
Esperanza (StaCruz) -> Rio Gallegos                          |       44 |      260 |   0.7346 |     0.1609 |         10 |      12 |      1 |    8.33%
Esquel -> Epuyen                                             |       90 |      214 |   0.7570 |     0.1293 |         17 |      23 |      3 |   13.04%
Esquel -> Tecka                                              |       62 |      242 |   0.7934 |     0.1421 |         14 |      16 |      2 |   12.50%
Estacion Cullen -> El Condor                                 |       12 |      292 |   0.6233 |     0.2915 |          3 |       5 |      2 |   40.00%
Estacion Cullen -> San Sebastian                             |       26 |      278 |   0.6115 |     0.2442 |          5 |       6 |      0 |    0.00%
Exaltacion de la Cruz -> Arrecifes                           |       70 |      234 |   0.7863 |     0.1406 |         10 |      14 |      1 |    7.14%
Exaltacion de la Cruz -> Benavidez                           |       56 |      248 |   0.5927 |     0.2328 |          9 |      11 |      1 |    9.09%
Formosa -> Clorinda                                          |       30 |      274 |   0.7044 |     0.2121 |          6 |       8 |      1 |   12.50%
Formosa -> Las Lomitas                                       |       72 |      232 |   0.8060 |     0.1092 |         15 |      18 |      1 |    5.56%
Formosa -> Resistencia                                       |       76 |      228 |   0.8684 |     0.0844 |         16 |      18 |      1 |    5.56%
Frias -> Dean Funes                                          |       60 |      244 |   0.8115 |     0.1345 |         12 |      15 |      1 |    6.67%
Frias -> Santiago del Estero                                 |       54 |      250 |   0.7960 |     0.1308 |         11 |      14 |      1 |    7.14%
General Alvear -> San Rafael                                 |       22 |      282 |   0.7376 |     0.1862 |          5 |       8 |      3 |   37.50%
General Alvear -> Santa Isabel                               |       58 |      246 |   0.6707 |     0.1730 |          9 |      12 |      1 |    8.33%
General Conesa -> Rio Colorado                               |       74 |      230 |   0.8391 |     0.0910 |         15 |      17 |      1 |    5.88%
General Conesa -> San Antonio Oeste                          |       54 |      250 |   0.7600 |     0.1811 |         10 |      16 |      4 |   25.00%
General Roca -> Choele Choel                                 |       32 |      272 |   0.7169 |     0.1717 |          7 |       7 |      0 |    0.00%
General Roca -> Neuquen                                      |       30 |      274 |   0.7007 |     0.1785 |          7 |       7 |      0 |    0.00%
Gobernador Gregores -> Bajo Caracoles                        |       44 |      260 |   0.6962 |     0.2038 |         10 |      12 |      2 |   16.67%
Gobernador Gregores -> Tres lagos                            |       36 |      268 |   0.6418 |     0.2138 |          9 |      12 |      3 |   25.00%
Goya -> Bellavista                                           |       86 |      218 |   0.7156 |     0.1349 |         16 |      19 |      0 |    0.00%
Goya -> La Paz                                               |       76 |      228 |   0.7851 |     0.1171 |         15 |      18 |      1 |    5.56%
Gral. Alvear -> San Rafael                                   |       60 |      244 |   0.7787 |     0.1118 |         14 |      14 |      0 |    0.00%
Gral. Alvear -> Santa Isabel                                 |       60 |      244 |   0.7295 |     0.1324 |         14 |      14 |      0 |    0.00%
Hernando -> Chucul                                           |      104 |      200 |   0.8500 |     0.0770 |         21 |      23 |      2 |    8.70%
Hernando -> Corralito                                        |       92 |      212 |   0.8160 |     0.0951 |         19 |      27 |      7 |   25.93%
Humahuaca -> La Quiaca                                       |       34 |      270 |   0.4444 |     0.3535 |          7 |       8 |      0 |    0.00%
Humahuaca -> San Salvador de Jujuy                           |       48 |      256 |   0.8281 |     0.1097 |         11 |      12 |      1 |    8.33%
Ituzaingo -> Corrientes                                      |       36 |      268 |   0.7351 |     0.1783 |          9 |      10 |      1 |   10.00%
Ituzaingo -> Posadas                                         |       64 |      240 |   0.8333 |     0.1023 |         12 |      15 |      1 |    6.67%
J. de San Martin -> Alto Rio Senguer                         |       66 |      238 |   0.7521 |     0.1348 |         15 |      17 |      2 |   11.76%
J. de San Martin -> Tecka                                    |       88 |      216 |   0.6574 |     0.1602 |         18 |      23 |      3 |   13.04%
Jaramillo -> Caleta Olivia                                   |       56 |      248 |   0.7863 |     0.1324 |         12 |      16 |      3 |   18.75%
Jaramillo -> Puerto San Julian                               |       36 |      268 |   0.7052 |     0.1994 |          7 |      10 |      1 |   10.00%
Jardin America -> Posadas                                    |       34 |      270 |   0.6556 |     0.2211 |          8 |       8 |      0 |    0.00%
Jardin America -> Puerto Iguazu                              |       34 |      270 |   0.5074 |     0.3305 |          8 |       8 |      0 |    0.00%
Jesus Maria -> Cordoba                                       |       72 |      232 |   0.7845 |     0.1188 |         17 |      18 |      1 |    5.56%
Jesus Maria -> Dean Funes                                    |       50 |      254 |   0.8031 |     0.1225 |         10 |      13 |      1 |    7.69%
Junin -> Chacabuco                                           |       58 |      246 |   0.8415 |     0.0984 |         14 |      14 |      0 |    0.00%
Junin -> Vedia                                               |       52 |      252 |   0.7698 |     0.1321 |         13 |      13 |      0 |    0.00%
Junin de los Andes -> San Martin de los Andes                |       36 |      268 |   0.7239 |     0.1623 |          8 |      10 |      2 |   20.00%
Junin de los Andes -> Zapala                                 |       52 |      252 |   0.7540 |     0.1554 |         12 |      17 |      4 |   23.53%
La Falda -> Cordoba                                          |       68 |      236 |   0.8686 |     0.0872 |         15 |      17 |      1 |    5.88%
La Falda -> Serrezuela                                       |       60 |      244 |   0.7623 |     0.1081 |         15 |      14 |      0 |    0.00%
La Paz -> Goya                                               |       90 |      214 |   0.8505 |     0.0883 |         19 |      20 |      0 |    0.00%
La Paz -> Parana                                             |       72 |      232 |   0.8534 |     0.0942 |         14 |      17 |      1 |    5.88%
La Plata -> Abasto                                           |       56 |      248 |   0.7379 |     0.1618 |         12 |      17 |      4 |   23.53%
La Plata -> Azopardo                                         |       24 |      280 |   0.6429 |     0.2435 |          6 |       6 |      0 |    0.00%
La Plata -> CABA                                             |       32 |      272 |   0.6912 |     0.2003 |          6 |      10 |      2 |   20.00%
La Quiaca -> Humahuaca                                       |       46 |      258 |   0.6279 |     0.1901 |         10 |      12 |      1 |    8.33%
La Quiaca -> San Antonio de los Cobres                       |       40 |      264 |   0.7576 |     0.1710 |          9 |       9 |      0 |    0.00%
La Rioja -> Catamarca                                        |       56 |      248 |   0.7944 |     0.1216 |         12 |      13 |      0 |    0.00%
La Rioja -> Cordoba                                          |       12 |      292 |   0.6096 |     0.3161 |          3 |       3 |      0 |    0.00%
La Rioja -> Patquia                                          |       50 |      254 |   0.7756 |     0.1231 |         10 |      10 |      0 |    0.00%
Las Armas -> Dolores                                         |      108 |      196 |   0.7449 |     0.1282 |         18 |      25 |      1 |    4.00%
Las Armas -> Mar Del Plata                                   |       84 |      220 |   0.7682 |     0.1066 |         18 |      23 |      3 |   13.04%
Las Lomitas -> Cap Juan Page                                 |       62 |      242 |   0.7355 |     0.1399 |         15 |      16 |      1 |    6.25%
Las Lomitas -> Formosa                                       |       66 |      238 |   0.8319 |     0.1072 |         15 |      16 |      1 |    6.25%
Las Toninas -> Abasto                                        |       80 |      224 |   0.8795 |     0.0785 |         18 |      21 |      1 |    4.76%
Las Toninas -> Pinamar                                       |       72 |      232 |   0.7069 |     0.1557 |         16 |      20 |      3 |   15.00%
Leones -> Cañada De Gomez                                    |       96 |      208 |   0.6971 |     0.1343 |         18 |      24 |      4 |   16.67%
Leones -> San Marcos                                         |      104 |      200 |   0.8400 |     0.0764 |         20 |      23 |      2 |    8.70%
Lib Gral San Martin -> Embarcacion                           |       52 |      252 |   0.7738 |     0.1298 |         13 |      13 |      1 |    7.69%
Lib Gral San Martin -> San Pedro Jujuy                       |       62 |      242 |   0.8182 |     0.1210 |         15 |      15 |      1 |    6.67%
Luis Piedrabuena -> Puerto San Julian                        |       46 |      258 |   0.7752 |     0.1530 |         10 |      14 |      3 |   21.43%
Luis Piedrabuena -> Rio Gallegos                             |       50 |      254 |   0.7480 |     0.1617 |         10 |      13 |      1 |    7.69%
Lujan -> Benavidez                                           |       76 |      228 |   0.8246 |     0.1179 |         14 |      15 |      0 |    0.00%
Lujan -> Cañuelas                                            |       54 |      250 |   0.6680 |     0.1697 |         11 |      14 |      1 |    7.14%
Lujan -> Chacabuco                                           |       58 |      246 |   0.8089 |     0.1292 |         14 |      14 |      0 |    0.00%
Lujan -> Mercedes                                            |       62 |      242 |   0.8678 |     0.0779 |         15 |      17 |      2 |   11.76%
Lujan -> Rufino                                              |       22 |      282 |   0.3936 |     0.4048 |          5 |       5 |      0 |    0.00%
Malargue -> Buta Ranquil                                     |       38 |      266 |   0.6880 |     0.1816 |          7 |      10 |      2 |   20.00%
Malargue -> San Rafael                                       |       58 |      246 |   0.5407 |     0.2500 |         13 |      18 |      4 |   22.22%
Manfredi -> Cordoba                                          |       86 |      218 |   0.7064 |     0.1601 |         15 |      18 |      1 |    5.56%
Manfredi -> Villa Maria                                      |       84 |      220 |   0.8409 |     0.1017 |         16 |      20 |      3 |   15.00%
Mar Del Plata -> Las Armas                                   |      114 |      190 |   0.7368 |     0.1158 |         21 |      26 |      1 |    3.85%
Mar Del Plata -> Pinamar                                     |       86 |      218 |   0.8486 |     0.0925 |         20 |      22 |      1 |    4.55%
Mar Del Plata -> Tandil                                      |       72 |      232 |   0.8147 |     0.1040 |         16 |      19 |      1 |    5.26%
Mar Del Plata -> Tres Arroyos                                |      110 |      194 |   0.8711 |     0.0723 |         22 |      31 |      6 |   19.35%
Marcos Paz -> Abasto                                         |       34 |      270 |   0.7370 |     0.1968 |          7 |      10 |      3 |   30.00%
Marcos Paz -> Benavidez                                      |       62 |      242 |   0.7686 |     0.1431 |         12 |      13 |      1 |    7.69%
Mendoza -> Santa Rosa (Mza)                                  |       88 |      216 |   0.7917 |     0.0983 |         19 |      27 |      7 |   25.93%
Mendoza -> Tunuyan                                           |      114 |      190 |   0.8526 |     0.0692 |         22 |      27 |      3 |   11.11%
Mendoza -> Villa Tulumaya                                    |       78 |      226 |   0.8274 |     0.0979 |         16 |      18 |      0 |    0.00%
